store,week,brand,sales_,count,price_,prom_,cost_,Hausman
53,37,8,2,14685,3.79,0.0,2.38,3.8041015625
53,38,8,6,15725,3.86,0.0,2.91,3.786620111731844
53,39,8,1,14348,3.99,1.0,3.98,3.768236994219653
53,40,8,3,14140,3.85,0.33,2.92,3.8100917431192665
53,41,8,2,18095,3.99,0.0,3.32,3.760677966101695
53,42,8,3,13443,4.99,0.0,3.54,4.221317829457365
53,43,8,4,16696,4.32,0.0,2.92,4.13112676056338
53,44,8,4,15470,4.1,0.75,2.79,4.022655826558266
53,45,8,3,16042,3.76,0.67,2.48,3.9471842650103515
53,46,8,4,13359,3.9,0.0,2.59,3.9752153110047845
53,47,8,6,14361,4.01,0.67,2.7,3.972315369261477
53,48,8,4,15870,3.64,1.0,2.47,3.883412408759124
53,1,9,6,13602,3.97,0.0,3.71,3.9701762114537447
53,2,9,8,13804,3.97,0.0,3.72,3.9700804828973846
53,3,9,3,13078,3.97,0.0,3.71,3.9699999999999998
53,4,9,2,13674,3.97,0.0,3.71,3.97
53,5,9,5,14091,3.97,0.0,3.72,3.97
53,6,9,18,14827,3.79,0.94,3.72,3.7938925294888595
53,7,9,4,14508,3.97,0.0,3.71,3.9668758344459287
53,8,9,4,14508,3.97,0.0,3.71,3.970062695924765
53,9,9,5,16812,3.97,0.0,3.7,3.936294416243655
53,10,9,5,15682,3.97,0.0,3.69,3.9269169960474306
53,11,9,5,14937,3.97,0.0,3.7,3.924630630630631
53,12,9,1,15994,3.97,0.0,3.71,3.916764132553606
53,13,9,6,15482,3.97,0.0,3.7,3.9152181818181826
53,14,9,1,16542,3.97,0.0,3.71,3.914087947882736
53,15,9,7,15801,3.97,0.0,3.7,3.926308724832215
53,16,9,16,16245,3.79,0.0,3.7,3.7804953145917
53,17,9,7,15623,3.79,0.0,3.71,3.7786026200873364
53,18,9,1,15818,3.97,0.0,3.71,3.910822429906542
53,19,9,2,16006,3.97,0.0,3.71,3.9202434456928836
53,20,9,7,15901,3.97,0.0,3.72,3.9185380116959063
53,21,9,3,17137,3.97,0.0,3.71,3.899458128078818
53,22,9,1,16148,3.97,0.0,3.74,3.8949593495934964
53,23,9,2,15290,3.97,0.0,3.74,3.896217616580311
53,24,9,6,16090,3.73,0.67,3.72,3.6609406657018813
53,25,9,7,15934,3.73,0.0,3.72,3.662771474878444
53,26,9,4,15488,3.73,1.0,3.72,3.659090909090909
53,27,9,1,15338,4.01,0.0,3.71,3.664351687388987
53,28,9,2,15671,4.29,0.0,3.74,4.149182795698924
53,29,9,5,15792,4.29,0.0,3.74,4.203421926910299
53,30,9,8,15881,3.75,1.0,3.7,3.750620592383639
53,31,9,4,15131,3.75,1.0,3.7,3.75
53,32,9,4,16878,4.02,1.0,3.8,3.9095462478184992
53,33,9,3,14581,4.02,1.0,3.79,3.9049128919860627
53,34,9,10,16037,4.02,1.0,3.79,3.9198085419734907
53,35,9,2,14796,4.02,0.0,3.87,3.930649546827795
53,36,9,5,14651,4.29,0.0,4.0,4.172356321839081
53,37,9,5,14685,4.29,0.0,4.04,4.17906474820144
53,38,9,8,15725,3.99,0.5,3.92,3.97925702811245
53,39,9,3,14348,3.99,1.0,3.93,3.9833884297520674
53,40,9,6,14140,3.98,0.0,3.58,3.9772916666666664
53,41,9,3,18095,3.98,1.0,3.83,3.977373004354136
53,42,9,2,13443,4.29,0.0,3.7,4.17510843373494
53,43,9,4,16696,4.29,0.0,3.62,4.187801047120419
53,44,9,3,15470,4.29,0.0,3.58,4.178627450980392
53,45,9,2,16042,4.29,1.0,3.73,4.167176015473888
53,46,9,3,13359,4.29,0.0,3.58,4.19421768707483
53,47,9,2,14361,4.29,0.0,3.58,4.189005145797599
53,48,9,3,15870,4.29,0.0,3.58,4.191992619926199
53,1,10,8,13602,1.84,0.0,0.93,1.7899297629499564
53,2,10,13,13804,1.81,0.0,0.91,1.795070754716981
53,3,10,15,13078,1.8,0.0,0.9,1.7904963384865744
53,4,10,8,13674,1.79,0.0,0.9,1.7832239057239059
53,5,10,9,14091,1.85,0.0,0.93,1.7958742463393629
53,6,10,12,14827,1.79,0.0,0.9,1.7899641577060932
53,7,10,13,14508,1.83,0.0,0.92,1.7904352030947777
53,8,10,13,14508,1.83,0.0,0.92,1.7876038903625113
53,9,10,8,16812,1.84,0.0,0.93,1.794044943820225
53,10,10,1,15682,1.91,0.0,0.91,1.6995665024630542
53,11,10,4,14937,1.69,0.0,0.86,1.6850091575091573
53,12,10,8,15994,1.69,0.0,0.91,1.682364864864865
53,13,10,7,15482,1.69,0.0,0.83,1.6828903225806449
53,14,10,1,16542,1.91,0.0,0.91,1.6911632270168855
53,15,10,1,15801,1.91,0.0,0.91,1.710738786279683
53,16,10,6,16245,1.69,0.0,0.83,1.6806366459627329
53,17,10,5,15623,1.69,0.0,0.83,1.6749586776859504
53,18,10,4,15818,1.69,0.0,0.83,1.6837072243346005
53,19,10,12,16006,1.69,0.0,0.87,1.686202247191011
53,20,10,7,15901,1.69,0.0,0.92,1.6884146341463415
53,21,10,6,17137,1.69,0.0,0.92,1.6888617021276593
53,22,10,8,16148,1.69,0.0,0.92,1.6897884841363102
53,23,10,2,15290,1.69,0.0,0.92,1.6900997506234414
53,24,10,5,16090,1.69,0.0,0.92,1.6905465838509315
53,25,10,3,15934,1.69,0.0,0.92,1.6906010928961748
53,26,10,1,15488,1.91,0.0,0.91,2.699043478260869
53,27,10,1,15338,2.78,0.0,0.92,2.7525601131541726
53,28,10,8,15671,1.69,1.0,0.92,1.6990360360360361
53,29,10,7,15792,1.89,0.0,0.92,1.890070093457944
53,30,10,4,15881,1.89,1.0,0.92,1.8900287356321839
53,31,10,1,15131,1.91,0.0,0.91,2.7526434426229507
53,32,10,5,16878,2.78,0.0,0.92,2.755237068965517
53,33,10,1,14581,1.91,0.0,0.91,2.767746478873239
53,34,10,1,16037,2.78,0.0,0.92,2.766476683937824
53,35,10,1,14796,1.91,0.0,0.91,2.7598714652956295
53,36,10,3,14651,1.99,0.0,0.92,2.005483870967742
53,37,10,1,14685,1.91,0.0,0.91,1.9895959595959598
53,38,10,1,15725,1.99,0.0,0.92,1.989344262295082
53,39,10,2,14348,1.99,0.0,0.92,1.988915989159891
53,40,10,3,14140,1.99,0.0,0.92,1.9878378378378376
53,41,10,2,18095,1.99,0.0,0.92,1.9892039800995025
53,42,10,1,13443,1.91,0.0,0.91,1.9887577639751552
53,43,10,6,16696,1.99,1.0,0.92,1.9894014962593516
53,44,10,1,15470,1.99,0.0,0.92,1.9891466666666666
53,45,10,1,16042,1.91,0.0,0.91,1.690501138952164
53,46,10,3,13359,1.69,0.0,0.92,1.6911055276381908
53,47,10,1,14361,1.69,1.0,0.92,1.691981981981982
53,48,10,6,15870,1.69,1.0,0.92,1.690901639344262
53,1,11,1,13602,4.49,0.0,1.92,4.490000000000001
53,2,11,1,13804,4.49,0.0,1.92,4.490000000000001
53,3,11,1,13078,4.49,0.0,1.92,4.490000000000001
53,4,11,1,13674,4.49,0.0,1.92,4.490000000000001
53,5,11,1,14091,4.49,0.0,1.92,4.490000000000001
53,6,11,1,14827,4.49,0.0,1.92,4.490000000000001
53,7,11,1,14508,4.49,0.0,1.92,4.539315068493152
53,8,11,1,14508,4.49,0.0,1.92,5.1240000000000006
53,9,11,10,16812,5.21,1.0,2.07,5.252999210734018
53,10,11,7,15682,5.26,1.0,2.09,5.228949579831933
53,11,11,1,14937,4.49,0.0,1.92,5.241370967741936
53,12,11,2,15994,5.39,0.0,2.1,5.255762711864407
53,13,11,1,15482,4.49,0.0,1.92,5.262358078602619
53,14,11,1,16542,4.49,0.0,1.92,5.289139072847683
53,15,11,2,15801,5.49,0.0,2.18,5.322030303030303
53,16,11,2,16245,5.29,0.0,2.02,5.3686868686868685
53,17,11,1,15623,5.29,0.0,2.02,5.350342857142857
53,18,11,1,15818,4.49,0.0,1.92,5.338536585365854
53,19,11,1,16006,4.49,0.0,1.92,4.757230320699708
53,20,11,1,15901,4.79,0.0,2.02,4.73014245014245
53,21,11,3,17137,4.72,0.0,2.07,4.707935779816514
53,22,11,2,16148,4.59,0.0,2.18,4.708591160220995
53,23,11,1,15290,4.59,0.0,2.18,4.695035460992908
53,24,11,1,16090,4.79,0.0,2.02,4.678009950248756
53,25,11,2,15934,3.99,0.0,1.61,4.631303462321792
53,26,11,3,15488,3.72,0.67,1.75,3.984424778761062
53,27,11,8,15338,3.39,0.25,1.41,3.9499167822468797
53,28,11,12,15671,3.66,0.33,1.72,3.8244040574809803
53,29,11,6,15792,4.46,0.17,1.94,4.228257403189066
53,30,11,8,15881,3.97,1.0,1.63,4.203436724565758
53,31,11,3,15131,4.66,0.0,2.13,4.227852348993289
53,32,11,6,16878,4.22,0.0,1.77,4.181964809384164
53,33,11,3,14581,3.59,0.0,1.47,4.037923664122138
53,34,11,3,16037,4.39,0.0,2.02,4.0322804532577905
53,35,11,3,14796,4.12,0.0,1.85,4.001703204047218
53,36,11,4,14651,4.59,0.0,2.18,3.986621067031464
53,37,11,28,14685,3.71,0.54,1.64,3.696870915032679
53,38,11,5,15725,3.91,0.0,1.69,3.982253164556962
53,39,11,8,14348,3.67,0.0,1.53,3.9763
53,40,11,7,14140,4.1,0.0,1.83,3.9997496522948537
53,41,11,8,18095,3.67,0.0,1.53,4.013491525423729
53,42,11,1,13443,3.19,0.0,1.2,3.958725038402458
53,43,11,3,16696,3.99,0.0,1.75,3.980092485549133
53,44,11,6,15470,4.02,0.0,1.77,3.9861118170266834
53,45,11,9,16042,3.88,0.0,1.67,4.015646173149309
53,46,11,4,13359,3.89,0.0,1.69,3.9780286738351256
53,47,11,2,14361,3.19,1.0,1.2,4.028734309623431
53,48,11,2,15870,4.39,0.0,2.02,3.9890030832476877
54,1,1,15,14636,3.33,0.0,2.11,3.3000103305785125
54,2,1,9,14275,3.28,0.0,2.05,3.2985860465116277
54,3,1,13,13974,3.32,0.0,2.1,3.3113913824057444
54,4,1,12,14104,3.29,0.0,2.07,3.308782222222222
54,5,1,13,14343,3.27,0.0,2.04,3.299058823529412
54,6,1,10,14636,3.34,0.0,2.12,3.3017574021012415
54,7,1,8,14117,3.2,0.0,1.95,3.3044499017681725
54,8,1,9,14165,3.25,0.0,2.01,3.303112582781457
54,9,1,14,15610,3.33,0.0,2.13,3.3119980314960626
54,10,1,5,15354,3.27,0.0,2.07,3.250143149284254
54,11,1,17,14619,3.31,0.0,2.12,3.286963963963964
54,12,1,3,14909,3.34,0.0,2.2,3.288967391304348
54,13,1,14,14682,3.33,0.0,2.15,3.2799632690541785
54,14,1,14,15966,3.53,0.0,2.22,3.458867761452031
54,15,1,9,15390,3.49,0.0,2.18,3.47822984244671
54,16,1,14,15532,3.56,0.0,2.27,3.535124760076776
54,17,1,13,15997,3.45,0.0,2.17,3.522873769024172
54,18,1,10,15703,3.52,0.0,2.24,3.5257962413452026
54,19,1,18,16009,2.49,0.78,1.58,2.677792760823279
54,20,1,12,15964,3.58,0.0,2.29,3.476910211267606
54,21,1,7,16925,3.52,0.0,2.24,3.4851369863013693
54,22,1,12,15402,3.52,0.0,2.24,3.514858125537403
54,23,1,8,15704,3.52,0.0,2.19,3.5226970227670753
54,24,1,14,15809,3.51,0.0,2.21,3.521847533632287
54,25,1,10,15467,3.59,0.0,2.31,3.517480106100796
54,26,1,14,14933,3.53,0.0,2.26,3.5151320422535206
54,27,1,8,15157,3.49,0.0,2.21,3.5130510018214935
54,28,1,13,15183,3.52,0.0,2.24,3.521092211280215
54,29,1,11,15824,3.49,0.0,2.22,3.5169845857418114
54,30,1,15,15374,3.56,0.0,2.3,3.5309991311902698
54,31,1,11,15087,3.49,0.0,2.22,3.5228267182962245
54,32,1,20,15067,3.5,0.0,2.23,3.512461951656222
54,33,1,13,15398,3.51,0.0,2.23,3.5169914853358564
54,34,1,8,15817,3.57,0.0,2.33,3.510313862249346
54,35,1,6,14778,3.48,0.0,2.2,3.526966403162055
54,36,1,13,14998,3.55,0.0,2.29,3.5459526493799323
54,37,1,11,15302,3.49,0.0,2.23,3.5446004098360655
54,38,1,18,16112,2.31,0.78,1.47,2.632708787218591
54,39,1,13,14216,3.63,0.0,2.38,3.5238843813387426
54,40,1,10,14156,3.47,0.0,2.2,3.528390677025527
54,41,1,10,18003,3.48,0.0,2.22,3.5301585903083703
54,42,1,9,13128,3.53,0.0,2.27,3.5370505050505052
54,43,1,12,16057,3.48,0.0,2.2,3.533543441226576
54,44,1,10,15409,3.51,0.0,2.25,3.526185365853659
54,45,1,9,16058,3.53,0.0,2.27,3.5340839694656485
54,46,1,9,14885,3.54,0.0,2.27,3.542951111111111
54,47,1,10,14076,3.51,0.0,2.23,3.536926869350863
54,48,1,9,15127,3.49,0.0,2.23,3.5407290729072907
54,1,2,21,14636,4.83,0.0,3.34,4.603290043290044
54,2,2,21,14275,4.59,0.38,3.41,4.511274725274726
54,3,2,17,13974,4.75,0.0,3.42,4.792640492686681
54,4,2,11,14104,4.8,0.0,3.35,4.808798449612404
54,5,2,13,14343,4.84,0.0,3.34,4.80460655737705
54,6,2,11,14636,4.9,0.0,3.34,4.798804511278195
54,7,2,15,14117,4.87,0.0,3.37,4.785272727272727
54,8,2,17,14165,4.82,0.0,3.35,4.802164609053497
54,9,2,14,15610,4.76,0.0,3.29,4.791301310043667
54,10,2,11,15354,4.94,0.0,3.46,4.799200359389038
54,11,2,15,14619,4.97,0.0,3.34,4.798058823529411
54,12,2,16,14909,4.92,0.0,3.47,4.780456692913386
54,13,2,11,14682,4.76,0.0,3.52,4.776436507936507
54,14,2,21,15966,5.15,0.0,3.72,4.969924414210128
54,15,2,28,15390,5.1,0.0,3.68,4.996030478955007
54,16,2,16,15532,4.69,0.0,3.63,4.700134032634033
54,17,2,22,15997,4.66,0.64,3.76,4.734474025974026
54,18,2,7,15703,5.25,0.0,3.78,5.0412163416898785
54,19,2,13,16009,5.04,0.0,3.92,5.0510925925925925
54,20,2,14,15964,5.05,0.0,3.84,5.062546583850931
54,21,2,10,16925,5.19,0.0,3.83,5.0461198501872655
54,22,2,14,15402,5.16,0.0,3.77,5.05529315960912
54,23,2,15,15704,5.14,0.0,3.83,5.050550678371907
54,24,2,17,15809,5.12,0.0,3.81,5.047976782752902
54,25,2,18,15467,5.19,0.0,3.81,5.062131423757371
54,26,2,14,14933,5.1,0.43,3.78,5.021553398058252
54,27,2,8,15157,5.09,0.0,3.86,5.0002706883217325
54,28,2,19,15183,5.25,0.0,3.85,5.06800460475825
54,29,2,13,15824,5.28,0.0,3.77,5.145019035532995
54,30,2,16,15374,4.69,0.38,3.75,4.497907925407925
54,31,2,12,15087,5.22,0.0,3.78,5.114118075801749
54,32,2,20,15067,5.21,0.0,3.82,5.120501121914735
54,33,2,11,15398,5.23,0.0,3.71,5.1225
54,34,2,13,15817,5.28,0.0,3.7,5.118583270535042
54,35,2,16,14778,5.14,0.0,3.82,5.121988304093567
54,36,2,25,14998,4.76,0.32,3.74,4.423627858627858
54,37,2,18,15302,4.36,0.61,3.6,4.40949790794979
54,38,2,12,16112,5.26,0.0,3.79,5.0590023201856145
54,39,2,10,14216,5.15,0.0,3.89,5.014436936936938
54,40,2,16,14156,4.49,0.63,3.75,4.537913156189242
54,41,2,13,18003,4.88,0.31,3.72,4.666831623415812
54,42,2,2,13128,5.59,0.0,3.8,5.074232558139534
54,43,2,12,16057,5.26,0.0,3.75,5.048464849354376
54,44,2,7,15409,5.08,0.0,3.72,5.058661971830986
54,45,2,11,16058,5.3,0.0,3.72,5.056887360275151
54,46,2,11,14885,5.26,0.0,3.75,5.059869281045751
54,47,2,8,14076,5.24,0.0,3.72,5.088041697691735
54,48,2,23,15127,5.24,0.0,3.7,5.065436766623208
54,1,3,4,14636,6.94,0.0,5.47,6.856229729729729
54,2,3,12,14275,7.41,0.0,5.85,6.874398296059638
54,3,3,11,13974,7.27,0.0,5.72,6.833079399141631
54,4,3,9,14104,6.88,0.0,5.58,6.848478964401296
54,5,3,11,14343,7.01,0.0,5.65,6.860036363636364
54,6,3,9,14636,7.1,0.0,5.52,6.85627562642369
54,7,3,11,14117,7.01,0.0,5.53,6.839178082191782
54,8,3,10,14165,6.98,0.0,5.51,6.862843373493976
54,9,3,8,15610,7.15,0.0,5.59,6.892120038722168
54,10,3,15,15354,6.32,0.27,5.59,6.080639948287007
54,11,3,12,14619,6.63,0.42,5.71,6.116276346604216
54,12,3,7,14909,7.34,0.0,5.69,6.692269641125121
54,13,3,8,14682,6.73,0.0,5.4,6.713492569002124
54,14,3,14,15966,7.56,0.0,5.27,6.929508881922674
54,15,3,8,15390,7.09,0.0,5.23,6.929580908032596
54,16,3,7,15532,7.65,0.0,5.51,7.227115902964959
54,17,3,6,15997,7.54,0.0,5.47,7.261854934601665
54,18,3,12,15703,7.24,0.0,5.61,7.463590208522212
54,19,3,6,16009,6.76,0.67,5.85,6.5167065317387305
54,20,3,12,15964,7.59,0.0,5.77,7.230770101925255
54,21,3,17,16925,7.94,0.0,5.92,7.235148514851486
54,22,3,7,15402,6.62,0.0,5.53,7.2739064327485385
54,23,3,11,15704,7.39,0.0,5.71,7.211900121802679
54,24,3,5,15809,6.79,0.0,5.54,7.255525965379495
54,25,3,6,15467,7.79,0.0,5.7,7.292828685258964
54,26,3,10,14933,7.78,0.0,5.9,7.316168108776268
54,27,3,6,15157,7.44,0.0,5.8,7.24748670212766
54,28,3,16,15183,7.2,0.0,5.72,7.295982142857142
54,29,3,9,15824,7.42,0.0,5.82,7.26813031161473
54,30,3,13,15374,7.55,0.0,5.89,7.265355329949239
54,31,3,9,15087,6.92,0.0,5.71,7.162529488859764
54,32,3,13,15067,7.06,0.31,5.99,6.637341650671786
54,33,3,14,15398,6.99,0.36,5.97,6.665838641188959
54,34,3,14,15817,7.15,0.29,6.05,6.5605170731707325
54,35,3,4,14778,6.74,0.5,5.89,6.672937500000001
54,36,3,7,14998,7.22,0.0,5.98,7.270085910652922
54,37,3,8,15302,7.8,0.0,6.48,7.195523349436393
54,38,3,10,16112,6.97,0.0,6.16,7.109370199692782
54,39,3,9,14216,7.79,0.0,6.46,7.1845322793148885
54,40,3,8,14156,7.73,0.0,6.42,7.262676470588237
54,41,3,6,18003,7.54,0.0,6.29,7.210704375667023
54,42,3,9,13128,7.19,0.0,6.13,7.224864864864865
54,43,3,6,16057,7.04,0.0,6.14,7.178791946308725
54,44,3,7,15409,6.92,0.0,6.09,7.166727509778356
54,45,3,4,16058,6.94,0.0,6.05,7.226119791666666
54,46,3,8,14885,7.65,0.0,6.05,7.293605664488016
54,47,3,12,14076,6.52,0.5,6.04,6.339374545454547
54,48,3,14,15127,6.53,0.29,6.02,6.416497584541063
54,1,4,23,14636,2.67,0.0,2.02,2.7340868706811454
54,2,4,15,14275,2.67,0.33,2.02,2.7372459270752523
54,3,4,20,13974,2.67,0.5,2.02,2.7378215223097113
54,4,4,11,14104,2.67,0.0,2.02,2.7281835564053534
54,5,4,6,14343,2.83,0.0,2.02,2.890391304347826
54,6,4,22,14636,2.49,0.0,2.02,2.506517241379311
54,7,4,9,14117,2.49,1.0,2.02,2.4994444444444444
54,8,4,6,14165,2.83,0.0,2.1,2.849062181447503
54,9,4,14,15610,2.83,0.0,2.1,2.888991793669402
54,10,4,7,15354,2.83,0.0,2.1,2.876412037037037
54,11,4,16,14619,2.83,0.0,2.0,2.8727102803738314
54,12,4,13,14909,2.83,0.0,2.0,2.8775916870415648
54,13,4,8,14682,2.83,0.0,2.0,2.8913829787234047
54,14,4,11,15966,2.83,0.0,2.0,2.903309608540925
54,15,4,17,15390,2.83,0.0,2.01,2.898754623921085
54,16,4,11,15532,2.97,0.0,2.0,3.0500000000000003
54,17,4,10,15997,2.97,0.0,2.01,3.045811764705882
54,18,4,12,15703,2.97,0.0,2.01,3.052115158636898
54,19,4,9,16009,2.97,0.0,2.06,3.0476712328767124
54,20,4,16,15964,2.97,0.0,2.05,3.0366372795969774
54,21,4,18,16925,2.97,0.0,2.05,3.0459081419624217
54,22,4,7,15402,2.97,0.0,2.07,3.0566586826347306
54,23,4,13,15704,2.97,0.0,2.07,3.0483797468354434
54,24,4,15,15809,2.97,0.0,2.11,3.056357466063348
54,25,4,15,15467,2.97,0.0,2.11,3.0583314917127074
54,26,4,17,14933,2.97,0.35,2.11,2.9796216216216216
54,27,4,4,15157,2.97,0.0,2.11,2.974953271028038
54,28,4,9,15183,2.97,0.0,2.11,3.03405929304447
54,29,4,15,15824,2.97,0.0,2.11,3.044379232505643
54,30,4,23,15374,2.97,0.0,2.11,3.0497005347593586
54,31,4,8,15087,2.97,0.0,2.11,3.046267837541164
54,32,4,21,15067,2.97,0.0,2.11,3.0443205574912895
54,33,4,13,15398,2.97,0.0,2.11,3.0497583081571
54,34,4,12,15817,2.97,0.0,2.11,3.0491287128712874
54,35,4,9,14778,2.97,0.0,2.11,3.040053475935829
54,36,4,2,14998,2.97,0.0,2.0,3.052541806020067
54,37,4,1,15302,2.99,0.0,2.03,3.0486206896551726
54,38,4,10,16112,2.97,0.0,2.0,3.050711743772242
54,39,4,8,14216,2.97,0.0,2.0,3.041606557377049
54,40,4,14,14156,2.97,0.0,2.0,3.040204081632653
54,41,4,8,18003,2.97,0.0,2.0,3.0446387434554976
54,42,4,6,13128,2.97,0.0,2.0,3.043103448275862
54,43,4,5,16057,2.97,0.0,1.88,3.0457894736842106
54,44,4,11,15409,2.97,0.0,1.88,3.041849148418492
54,45,4,15,16058,2.97,0.0,1.88,3.0427990430622014
54,46,4,8,14885,2.97,0.0,1.89,3.054027459954234
54,47,4,18,14076,2.79,0.78,1.88,2.8041
54,48,4,7,15127,2.79,1.0,1.88,2.798167808219178
54,1,5,7,14636,4.97,0.0,3.46,4.970401459854014
54,2,5,6,14275,4.97,0.0,3.46,4.970328358208955
54,3,5,8,13974,4.97,0.0,3.46,4.97
54,4,5,6,14104,4.69,0.0,3.46,4.703786635404456
54,5,5,6,14343,4.69,0.0,3.46,4.692627345844504
54,6,5,7,14636,4.69,0.0,3.46,4.6899999999999995
54,7,5,6,14117,4.69,0.0,3.46,4.69
54,8,5,6,14165,5.29,0.0,3.46,5.169588785046729
54,9,5,6,15610,5.29,0.0,3.46,5.265996015936254
54,10,5,7,15354,5.29,0.0,3.46,5.281555118110235
54,11,5,3,14619,5.29,0.0,3.46,5.282016129032258
54,12,5,5,14909,5.29,0.0,3.46,5.280519801980198
54,13,5,7,14682,5.29,0.0,3.46,5.27940594059406
54,14,5,8,15966,5.29,0.0,3.46,5.282761904761905
54,15,5,6,15390,5.29,0.0,3.46,5.280635696821515
54,16,5,4,15532,5.29,0.0,3.54,5.271188630490956
54,17,5,9,15997,5.29,0.0,3.54,5.2793049327354264
54,18,5,8,15703,5.29,0.0,3.62,5.275591603053435
54,19,5,5,16009,5.29,0.0,3.62,5.282894248608535
54,20,5,6,15964,5.03,1.0,3.63,5.026251830161055
54,21,5,11,16925,5.03,0.0,3.62,5.020113636363636
54,22,5,9,15402,5.03,1.0,3.62,5.012408874801902
54,23,5,7,15704,5.03,0.57,3.62,5.015476550680787
54,24,5,7,15809,5.29,0.0,3.66,5.265625
54,25,5,10,15467,5.29,0.0,3.67,5.281005291005291
54,26,5,4,14933,5.29,0.0,3.87,5.281012658227849
54,27,5,1,15157,5.29,0.0,3.91,5.283204419889502
54,28,5,7,15183,5.29,0.0,3.9,5.2854451345755695
54,29,5,8,15824,5.29,0.0,3.9,5.287712418300654
54,30,5,4,15374,5.29,0.0,3.89,5.2886184210526315
54,31,5,10,15087,5.29,0.0,3.9,5.291061946902655
54,32,5,8,15067,5.29,0.0,3.65,5.29224358974359
54,33,5,14,15398,4.36,0.71,3.65,4.089130787977254
54,34,5,13,15817,5.29,0.0,3.65,5.176118598382749
54,35,5,17,14778,5.29,0.0,3.64,5.292327311370882
54,36,5,13,14998,3.99,0.62,3.64,4.03224318658281
54,37,5,14,15302,5.29,0.0,3.64,5.291855421686747
54,38,5,7,16112,5.29,0.0,3.64,5.29412026726058
54,39,5,7,14216,5.29,0.0,3.64,5.290816326530612
54,40,5,4,14156,5.29,0.0,3.64,5.2912206572769955
54,41,5,6,18003,5.29,0.0,3.71,5.292484472049689
54,42,5,10,13128,5.29,0.0,3.64,5.292492668621701
54,43,5,4,16057,5.29,0.0,3.78,5.291488469601677
54,44,5,6,15409,5.29,0.0,3.74,5.290801886792453
54,45,5,3,16058,5.29,0.0,3.85,5.291241830065359
54,46,5,2,14885,5.29,0.0,3.72,5.289166666666667
54,47,5,12,14076,5.29,0.0,3.73,5.290060975609756
54,48,5,7,15127,5.29,0.0,3.71,5.289431643625192
54,1,6,2,14636,7.99,0.0,5.84,7.993865546218487
54,2,6,4,14275,7.99,0.0,5.84,7.992996742671011
54,3,6,2,13974,7.99,0.0,5.83,7.99
54,4,6,5,14104,7.56,0.0,5.94,7.577205479452056
54,5,6,5,14343,7.56,0.0,5.94,7.56451030927835
54,6,6,6,14636,7.56,0.0,5.92,7.567193460490463
54,7,6,1,14117,7.56,1.0,5.76,7.5657225433526
54,8,6,5,14165,7.99,0.0,5.79,7.8925773195876285
54,9,6,6,15610,8.09,0.0,5.78,8.050358565737051
54,10,6,5,15354,8.37,0.0,5.77,8.292771739130435
54,11,6,1,14619,8.39,0.0,5.76,8.327262569832401
54,12,6,2,14909,8.34,0.0,5.79,8.334431137724552
54,13,6,1,14682,8.39,0.0,5.76,8.33645962732919
54,14,6,2,15966,8.39,0.0,5.76,8.326264367816092
54,15,6,2,15390,8.34,0.0,6.3,8.336428571428572
54,16,6,1,15532,8.22,0.0,6.07,8.340300751879699
54,17,6,1,15997,8.22,0.0,6.07,8.347361963190183
54,18,6,3,15703,8.39,0.0,6.0,8.359587628865981
54,19,6,3,16009,8.39,0.0,6.0,8.363708920187793
54,20,6,2,15964,8.39,0.0,5.81,8.359000000000002
54,21,6,1,16925,8.22,0.0,6.07,8.358036529680366
54,22,6,2,15402,8.39,0.0,6.05,8.348978494623655
54,23,6,1,15704,8.39,0.0,6.1,8.360801886792453
54,24,6,9,15809,8.39,0.0,6.05,8.351238095238095
54,25,6,7,15467,8.39,0.0,6.07,8.36214899713467
54,26,6,6,14933,6.99,0.33,6.35,7.034452423698384
54,27,6,3,15157,6.99,0.0,6.47,7.00296103896104
54,28,6,1,15183,8.22,0.0,6.07,8.287839195979899
54,29,6,1,15824,8.39,0.0,6.56,8.350717703349282
54,30,6,3,15374,8.39,0.0,6.18,8.36608888888889
54,31,6,2,15087,8.39,0.0,6.18,8.357802197802199
54,32,6,3,15067,8.39,0.0,6.18,8.357822878228781
54,33,6,4,15398,8.39,0.0,6.19,8.368285714285715
54,34,6,2,15817,8.39,0.0,6.18,8.360790513833992
54,35,6,2,14778,8.39,0.0,6.18,8.364251012145749
54,36,6,1,14998,8.39,0.0,6.18,8.370394736842105
54,37,6,1,15302,8.39,0.0,6.18,8.362168674698797
54,38,6,1,16112,8.22,0.0,6.07,8.363668122270742
54,39,6,8,14216,8.39,0.0,6.11,8.369327485380119
54,40,6,8,14156,7.94,1.0,6.07,7.927648514851486
54,41,6,5,18003,7.94,0.6,6.13,7.922923728813559
54,42,6,3,13128,7.94,1.0,6.12,7.926951219512195
54,43,6,11,16057,7.94,1.0,6.29,7.920455696202532
54,44,6,3,15409,8.39,0.0,6.21,8.367276422764228
54,45,6,2,16058,8.39,0.0,6.32,8.362779922779923
54,46,6,3,14885,8.39,0.0,6.21,8.368250950570344
54,47,6,3,14076,8.39,0.0,6.54,8.366193771626298
54,48,6,4,15127,8.39,0.0,6.55,8.366257861635221
54,1,7,1,14636,3.63,0.0,2.16,2.555954692556634
54,2,7,7,14275,2.4,0.0,1.67,2.5861035422343326
54,3,7,2,13974,2.91,0.0,1.87,2.5926610644257706
